iteration,mean_reward
1360,47.83583450317383
1361,49.46488952636719
1362,49.31306076049805
1363,49.38642501831055
1364,49.40892028808594
1365,51.90361022949219
1366,50.15816879272461
1367,50.28435134887695
1368,47.155948638916016
1369,47.50274658203125
1370,49.58902359008789
1371,49.8463249206543
1372,48.403804779052734
1373,49.74475860595703
1374,49.06438064575195
1375,50.156028747558594
1376,48.76568603515625
1377,46.7675666809082
1378,49.296897888183594
1379,45.79652786254883
1380,46.85744094848633
1381,49.10052490234375
1382,51.02024459838867
1383,48.81328201293945
1384,51.798160552978516
1385,47.67935562133789
1386,48.571163177490234
1387,49.41863250732422
1388,48.490623474121094
1389,50.076683044433594
1390,51.842918395996094
1391,48.0496711730957
1392,47.88488006591797
1393,50.71721649169922
1394,48.368309020996094
1395,48.075618743896484
1396,50.40317153930664
1397,48.79522705078125
1398,47.578582763671875
1399,46.19407653808594
1400,48.3156852722168
1401,47.3448486328125
1402,48.207855224609375
1403,51.05018997192383
1404,49.20162582397461
1405,46.413490295410156
1406,46.819190979003906
1407,50.00775909423828
1408,45.99335479736328
1409,51.476829528808594
1410,50.72825241088867
1411,50.37947463989258
1412,48.37034225463867
1413,47.99811553955078
1414,46.83576202392578
1415,48.23161315917969
1416,50.89426803588867
1417,49.81734848022461
1418,50.83314514160156
1419,50.20663833618164
1420,47.84125900268555
1421,46.17079544067383
1422,48.76152420043945
1423,48.30350875854492
1424,48.14069747924805
1425,48.099239349365234
1426,47.76853561401367
1427,50.27058410644531
1428,47.62642288208008
1429,47.27486038208008
1430,48.0261116027832
1431,48.25716781616211
1432,46.86643981933594
1433,45.55704116821289
1434,48.95682907104492
1435,47.321895599365234
1436,48.00159454345703
1437,47.07403564453125
1438,45.6674919128418
1439,49.3254280090332
1440,49.68980407714844
1441,47.87594223022461
1442,46.05670166015625
1443,49.236392974853516
1444,50.3142204284668
1445,45.101436614990234
1446,49.37547302246094
1447,47.49774932861328
1448,47.76371765136719
1449,50.6778678894043
1450,49.05550765991211
1451,47.76020050048828
1452,46.785980224609375
1453,50.80605697631836
1454,45.676483154296875
1455,49.97136306762695
1456,51.46892547607422
1457,48.83313751220703
1458,47.9948844909668
1459,49.03519058227539
1460,48.30501174926758
1461,46.96009826660156
1462,49.60329818725586
1463,49.556175231933594
1464,47.124473571777344
1465,43.63106918334961
1466,50.00291061401367
1467,49.703365325927734
1468,46.31372833251953
1469,51.02060317993164
1470,51.900821685791016
1471,50.54031753540039
1472,47.64822769165039
1473,47.54867935180664
1474,47.47160720825195
1475,46.52336120605469
1476,47.056312561035156
1477,48.28107833862305
1478,47.235984802246094
1479,49.39748001098633
1480,47.3017578125
1481,47.08013153076172
1482,48.0190315246582
1483,47.786643981933594
1484,48.09196472167969
1485,52.35240936279297
1486,49.64423370361328
1487,46.27129364013672
1488,47.17073440551758
1489,48.040924072265625
1490,49.235904693603516
1491,46.643795013427734
1492,46.87866973876953
1493,49.16728591918945
1494,46.65922927856445
1495,46.64974594116211
1496,50.22543716430664
1497,47.353973388671875
1498,50.48883819580078
1499,48.241607666015625
1500,49.24901580810547
1501,46.741004943847656
1502,48.149715423583984
1503,47.092506408691406
1504,46.43096923828125
1505,48.794578552246094
1506,50.15914535522461
1507,49.24909591674805
1508,43.40477752685547
1509,51.10909652709961
1510,49.16756057739258
1511,49.822669982910156
1512,39.406227111816406
1513,42.624778747558594
1514,40.28042984008789
1515,38.3747444152832
1516,41.88688659667969
1517,43.09333419799805
1518,43.08519744873047
1519,41.84764862060547
1520,41.415740966796875
1521,39.807281494140625
1522,37.626399993896484
1523,39.3519401550293
1524,40.27275085449219
1525,41.29488754272461
1526,42.00460433959961
1527,43.343563079833984
1528,41.77112579345703
1529,38.014774322509766
1530,38.68068313598633
1531,41.25834274291992
1532,39.45029830932617
1533,40.95921325683594
1534,45.45149612426758
1535,42.11068344116211
1536,39.70347213745117
1537,41.87451934814453
1538,42.530906677246094
1539,43.51425552368164
1540,37.03790283203125
1541,43.52292251586914
1542,41.168113708496094
1543,40.72562789916992
1544,39.7225227355957
1545,41.00521469116211
1546,40.51921081542969
1547,36.42513656616211
1548,39.661170959472656
1549,38.44420623779297
1550,40.27425003051758
1551,43.62261962890625
1552,38.64833068847656
1553,45.091426849365234
1554,36.420291900634766
1555,39.21659469604492
1556,42.27260208129883
1557,38.301578521728516
1558,40.42298126220703
1559,38.94108581542969
1560,42.63047790527344
1561,39.367347717285156
1562,40.26139831542969
1563,40.37813186645508
1564,41.844970703125
1565,41.92033386230469
1566,45.3320426940918
1567,40.1879768371582
1568,44.300880432128906
1569,39.41914749145508
1570,41.58510971069336
1571,42.14524841308594
1572,42.80914306640625
1573,42.975460052490234
1574,42.77963638305664
1575,44.48649978637695
1576,44.2454948425293
1577,43.93269729614258
1578,47.05445861816406
1579,40.74624252319336
1580,40.32931137084961
1581,41.424339294433594
1582,37.02771759033203
1583,40.22385787963867
1584,37.6567497253418
1585,43.52141189575195
1586,41.9134521484375
1587,42.40983200073242
1588,44.329158782958984
1589,41.33919143676758
1590,39.00144577026367
1591,38.5850715637207
1592,41.38234329223633
1593,41.82439422607422
1594,42.488563537597656
1595,42.2379035949707
1596,40.85080337524414
1597,41.15593719482422
1598,43.50888442993164
1599,42.61294937133789
1600,37.436180114746094
1601,41.21433639526367
1602,40.05369567871094
1603,38.91909408569336
1604,40.64472961425781
1605,44.11455535888672
1606,41.76265335083008
1607,43.69038391113281
1608,41.46429443359375
1609,43.35000991821289
1610,41.351036071777344
1611,44.50179672241211
1612,41.243064880371094
1613,46.37874221801758
1614,42.82849884033203
1615,42.01207733154297
1616,40.70914077758789
1617,44.77755355834961
1618,43.70048522949219
1619,45.20014953613281
1620,41.24165725708008
1621,39.67818832397461
1622,43.32798385620117
1623,40.483463287353516
1624,41.797264099121094
1625,43.03022384643555
1626,44.158485412597656
1627,41.84623718261719
1628,43.64282989501953
1629,42.13237762451172
1630,38.394264221191406
1631,40.64318084716797
1632,42.565086364746094
1633,36.24596405029297
1634,43.59918975830078
1635,41.6612434387207
1636,40.0840950012207
1637,44.559513092041016
1638,38.682411193847656
1639,39.98835372924805
1640,35.96505355834961
1641,40.997589111328125
1642,41.59416198730469
1643,43.530086517333984
1644,41.84202575683594
1645,40.06174850463867
1646,41.27692794799805
1647,40.96320343017578
1648,41.66708755493164
1649,41.69635009765625
1650,41.49687957763672
1651,43.07900619506836
1652,42.29508590698242
1653,45.1400146484375
1654,42.6348762512207
1655,38.88167190551758
1656,41.99454116821289
1657,40.972557067871094
1658,42.66187286376953
1659,38.04048156738281
1660,39.74375915527344
1661,44.5093879699707
1662,42.898521423339844
1663,41.57577896118164
1664,41.99869918823242
1665,39.4796257019043
1666,42.675811767578125
1667,41.09962844848633
1668,45.006126403808594
1669,42.07682800292969
1670,44.15818405151367
1671,44.4161491394043
1672,41.58219528198242
1673,44.04500198364258
1674,40.44157028198242
1675,44.047935485839844
1676,40.980186462402344
1677,43.20170593261719
1678,40.11576461791992
1679,45.97684097290039
1680,41.34462356567383
1681,45.41368865966797
1682,45.33824920654297
1683,39.60751724243164
1684,40.50373458862305
1685,44.62599182128906
1686,42.29772186279297
1687,44.3310546875
1688,43.729732513427734
1689,43.62715530395508
1690,41.32079315185547
1691,40.34516906738281
1692,44.169132232666016
1693,42.223846435546875
1694,42.75968933105469
1695,41.48128128051758
1696,46.38722610473633
1697,41.880863189697266
1698,43.63791275024414
1699,42.23124694824219
1700,46.009586334228516
1701,38.19297409057617
1702,39.212181091308594
1703,42.53730392456055
1704,41.28034210205078
1705,40.589637756347656
1706,44.46633529663086
1707,43.22011184692383
1708,42.91282653808594
1709,43.71773147583008
1710,43.11379623413086
1711,37.7677116394043
1712,41.93973922729492
1713,42.298004150390625
1714,43.623592376708984
1715,42.28251647949219
1716,40.942543029785156
1717,40.69881057739258
1718,43.95157241821289
1719,37.44756317138672
1720,45.534671783447266
1721,42.03760528564453
1722,39.471370697021484
1723,41.98060989379883
1724,43.45170211791992
1725,36.051849365234375
1726,37.602500915527344
1727,42.17546081542969
1728,43.15583801269531
1729,41.68535232543945
1730,39.190956115722656
1731,39.243492126464844
1732,41.34239196777344
1733,40.54029083251953
1734,38.01177978515625
1735,40.041648864746094
1736,37.952613830566406
1737,40.57588195800781
1738,42.30423355102539
1739,42.52571487426758
1740,38.324405670166016
1741,38.25010299682617
1742,37.87929153442383
1743,41.85599899291992
1744,43.02219009399414
1745,40.186195373535156
1746,38.84270095825195
1747,41.18960189819336
1748,38.58297348022461
1749,40.88383865356445
1750,39.46101379394531
1751,40.66365432739258
1752,39.70313262939453
1753,41.08297348022461
1754,41.68210220336914
1755,41.26457977294922
1756,42.56093978881836
1757,41.28546905517578
1758,42.71519470214844
1759,41.18308639526367
1760,40.02298355102539
1761,44.05638885498047
1762,39.415870666503906
1763,42.863189697265625
1764,41.60185241699219
1765,41.402008056640625
1766,41.541751861572266
1767,41.98106384277344
1768,44.65578079223633
1769,39.86933135986328
1770,44.881309509277344
1771,40.81535339355469
1772,42.83683776855469
1773,41.056739807128906
1774,40.6557731628418
1775,45.49011993408203
1776,37.802833557128906
1777,40.12397384643555
1778,41.515926361083984
1779,44.407997131347656
1780,42.53217315673828
1781,41.718360900878906
1782,42.757354736328125
1783,39.93968200683594
1784,40.02325439453125
1785,38.793067932128906
1786,41.88478088378906
1787,45.7198371887207
1788,45.26974868774414
1789,41.63330841064453
1790,40.26743698120117
1791,41.17621994018555
1792,44.530025482177734
1793,41.2779426574707
1794,40.843814849853516
1795,43.22907257080078
1796,42.35219192504883
1797,43.381263732910156
1798,40.237457275390625
1799,41.78226852416992
1800,44.77448654174805
1801,39.3232307434082
1802,40.039703369140625
1803,42.159095764160156
1804,41.3689079284668
1805,39.9605827331543
1806,44.31910705566406
1807,43.362545013427734
1808,38.3973274230957
1809,44.23805236816406
1810,43.06174850463867
1811,42.26323318481445
1812,41.174072265625
1813,40.91315841674805
1814,46.72361373901367
1815,37.798221588134766
1816,41.29095458984375
1817,39.47780990600586
1818,36.434814453125
1819,43.99300003051758
1820,44.261844635009766
1821,44.17271423339844
1822,40.78413009643555
1823,41.6965446472168
1824,40.21749496459961
1825,41.29439926147461
1826,39.306827545166016
1827,39.75447082519531
1828,42.06767654418945
1829,39.57378005981445
1830,40.00355529785156
1831,41.86863327026367
1832,40.834205627441406
1833,41.79539489746094
1834,44.13130569458008
1835,40.801578521728516
1836,40.17130661010742
1837,45.66253662109375
1838,41.563011169433594
1839,40.14957046508789
1840,39.97327423095703
1841,38.27516174316406
1842,43.26342010498047
1843,38.93914794921875
1844,42.96403121948242
1845,45.40501022338867
1846,41.08268356323242
1847,42.2466926574707
1848,38.986820220947266
1849,42.58563995361328
1850,43.96617889404297
1851,40.05896759033203
1852,43.76804733276367
1853,42.30773162841797
1854,41.51757049560547
1855,44.07682800292969
1856,42.88959884643555
1857,43.489410400390625
1858,42.762298583984375
1859,42.714420318603516
1860,43.240516662597656
1861,41.98256301879883
1862,39.496917724609375
1863,44.780269622802734
1864,42.04613494873047
1865,43.51665115356445
1866,45.44437789916992
1867,42.88204574584961
1868,41.44865798950195
1869,42.749969482421875
1870,42.176151275634766
1871,41.464054107666016
1872,43.84320831298828
1873,41.4798698425293
1874,38.9873161315918
1875,44.51130676269531
1876,39.65487289428711
1877,48.867218017578125
1878,44.56607437133789
1879,45.73295593261719
1880,41.373748779296875
1881,43.29793167114258
1882,39.53377151489258
1883,43.06026077270508
1884,42.349639892578125
1885,43.79219436645508
1886,43.69609832763672
1887,45.77041244506836
1888,41.47675704956055
1889,41.89914321899414
1890,44.08952713012695
1891,41.80543899536133
1892,40.64573669433594
1893,41.16464614868164
1894,45.33980941772461
1895,45.66129684448242
1896,45.57231140136719
1897,41.7272834777832
1898,42.88367462158203
1899,44.008968353271484
1900,41.920318603515625
1901,41.6497802734375
1902,43.5263786315918
1903,39.85702896118164
1904,41.05525207519531
1905,43.80714797973633
1906,45.94710159301758
1907,41.42938232421875
1908,41.7819709777832
1909,41.0535774230957
1910,41.742244720458984
1911,46.48075485229492
1912,40.521018981933594
1913,41.9864616394043
1914,44.730010986328125
1915,45.0318717956543
1916,40.383522033691406
1917,41.097312927246094
1918,37.64702224731445
1919,40.35099792480469
1920,43.342533111572266
1921,42.00498580932617
1922,40.71935272216797
1923,38.65214920043945
1924,41.365814208984375
1925,38.80253601074219
1926,44.401737213134766
1927,41.352657318115234
1928,41.047950744628906
1929,38.57455825805664
1930,40.01565170288086
1931,38.164588928222656
1932,42.37773895263672
1933,43.79850387573242
1934,39.74333190917969
1935,43.121307373046875
1936,40.41267776489258
1937,42.108917236328125
1938,41.076236724853516
1939,39.735435485839844
1940,40.14642333984375
1941,40.476158142089844
1942,41.31001281738281
1943,40.50142288208008
1944,41.531246185302734
1945,42.97751998901367
1946,44.383880615234375
1947,42.66769790649414
1948,40.59562301635742
1949,41.324241638183594
1950,43.14361572265625
1951,42.551971435546875
1952,43.227481842041016
1953,38.51616287231445
1954,41.74428939819336
1955,41.740623474121094
1956,39.54253005981445
1957,43.19462585449219
1958,38.125732421875
1959,42.592620849609375
1960,41.73316955566406
1961,40.26288604736328
1962,42.53023910522461
1963,39.34347152709961
1964,42.10981750488281
1965,38.5235595703125
1966,41.377296447753906
1967,42.622596740722656
1968,43.16091537475586
1969,40.108421325683594
1970,39.7196044921875
1971,38.59395217895508
1972,40.645042419433594
1973,39.207183837890625
1974,43.230472564697266
1975,42.95280456542969
1976,41.417510986328125
1977,39.0896110534668
1978,39.69790267944336
1979,40.028038024902344
1980,39.44594955444336
1981,39.563926696777344
1982,40.88353729248047
1983,42.81753921508789
1984,41.10730743408203
1985,41.870628356933594
1986,42.16304016113281
1987,39.90617370605469
1988,42.361907958984375
1989,39.14512252807617
1990,40.7276496887207
1991,40.312286376953125
1992,42.19192123413086
1993,43.68878936767578
1994,40.62828063964844
1995,41.05435562133789
1996,40.40013885498047
1997,43.11986541748047
1998,41.18943786621094
1999,39.738765716552734
2000,42.81806182861328
2001,39.23969650268555
2002,41.727386474609375
2003,39.705814361572266
2004,39.58552551269531
2005,38.16868591308594
2006,41.8528938293457
2007,41.75226974487305
2008,42.53782653808594
2009,41.3961296081543
2010,41.87702178955078
2011,42.93851852416992
2012,39.73068618774414
2013,42.56330108642578
2014,40.56275939941406
2015,38.4490966796875
2016,42.875301361083984
2017,45.06406021118164
2018,39.6748161315918
2019,39.78876876831055
2020,42.41596984863281
2021,38.31410598754883
2022,42.470577239990234
2023,39.70814514160156
2024,40.653018951416016
2025,43.75844192504883
2026,44.38775634765625
2027,41.88314437866211
2028,40.05996322631836
2029,39.941951751708984
2030,39.956031799316406
2031,41.125057220458984
2032,39.197959899902344
2033,39.3261604309082
2034,38.16007995605469
2035,43.59272384643555
2036,44.16106033325195
2037,37.70142364501953
2038,41.51123809814453
2039,41.63725662231445
2040,39.131568908691406
2041,43.824989318847656
2042,41.32095718383789
2043,40.03201675415039
2044,44.45264434814453
2045,39.0307502746582
2046,40.28026580810547
2047,39.74701690673828
2048,39.386451721191406
2049,44.419315338134766
2050,42.67656326293945
2051,42.38584518432617
2052,41.88713836669922
2053,39.954715728759766
2054,42.62924575805664
2055,42.260765075683594
2056,40.89563751220703
2057,42.55332946777344
2058,40.009033203125
2059,41.50398254394531
2060,42.20673370361328
2061,42.642539978027344
2062,40.46485900878906
2063,41.441226959228516
2064,42.8374137878418
2065,41.29054641723633
2066,41.300926208496094
2067,41.03813552856445
2068,41.40800857543945
2069,40.693241119384766
2070,37.603057861328125
2071,40.884029388427734
2072,40.75535202026367
2073,38.26629638671875
2074,41.959449768066406
2075,41.89546203613281
2076,45.662620544433594
2077,42.28007888793945
2078,38.94356918334961
2079,43.72630310058594
2080,46.05554962158203
2081,42.15556335449219
2082,40.1604118347168
2083,39.7948112487793
2084,36.07244873046875
2085,41.795982360839844
2086,41.693641662597656
2087,39.5360221862793
2088,39.166133880615234
2089,43.30194091796875
2090,40.18452453613281
2091,41.44915008544922
2092,40.21394729614258
2093,40.227909088134766
2094,41.966575622558594
2095,38.6780891418457
2096,42.596588134765625
2097,40.21916580200195
2098,40.02396774291992
2099,43.50434875488281
2100,38.58123016357422
2101,40.13615036010742
2102,42.95002365112305
2103,40.30009078979492
2104,41.42534637451172
2105,39.774200439453125
2106,40.82664489746094
2107,40.19856262207031
2108,34.95807647705078
2109,40.30745315551758
2110,39.83159255981445
2111,42.232303619384766
2112,40.9325065612793
2113,42.89017868041992
2114,40.512081146240234
2115,41.10594940185547
2116,40.40713119506836
2117,42.2647819519043
2118,42.94943618774414
2119,40.82064437866211
2120,43.55147933959961
2121,41.30634307861328
2122,41.93225860595703
2123,43.4099235534668
2124,43.35563278198242
2125,45.771907806396484
2126,42.94910430908203
2127,38.636985778808594
2128,41.29231262207031
2129,43.063453674316406
2130,41.270137786865234
2131,41.77849578857422
2132,38.89292526245117
2133,41.618221282958984
2134,40.67220687866211
2135,41.04014587402344
2136,42.458492279052734
2137,43.071773529052734
2138,42.510101318359375
2139,41.06497573852539
2140,39.33746337890625
2141,45.54154968261719
2142,41.97556686401367
2143,36.884578704833984
2144,42.90479278564453
2145,43.527000427246094
2146,45.24508285522461
2147,40.530723571777344
2148,41.30522155761719
2149,43.8217887878418
2150,39.9515380859375
2151,39.471317291259766
2152,42.17870330810547
2153,40.329200744628906
2154,43.58321762084961
2155,41.36949157714844
2156,43.559608459472656
2157,41.3410530090332
2158,39.07185745239258
2159,42.90998077392578
2160,42.930782318115234
2161,43.00067138671875
2162,40.736751556396484
2163,42.719146728515625
2164,42.62856674194336
2165,41.876075744628906
2166,40.30942916870117
2167,41.71916580200195
2168,42.52667236328125
2169,40.77145767211914
2170,43.10098648071289
2171,41.09967041015625
2172,43.813907623291016
2173,43.709903717041016
2174,38.009986877441406
2175,43.5964241027832
2176,39.381385803222656
2177,41.77072525024414
2178,40.67890167236328
2179,37.00931167602539
2180,41.48350143432617
2181,43.354190826416016
2182,43.8756217956543
2183,40.9653434753418
2184,39.509273529052734
2185,43.83523941040039
2186,39.21824264526367
2187,38.847434997558594
2188,38.9561882019043
2189,43.60849380493164
2190,41.02196502685547
2191,42.12614822387695
2192,42.22819519042969
2193,38.468971252441406
2194,42.35487747192383
2195,45.295684814453125
2196,41.504234313964844
2197,42.781375885009766
2198,40.83839416503906
2199,39.20819091796875
2200,41.53615951538086
2201,42.63422393798828
2202,42.678138732910156
2203,41.699642181396484
2204,41.62428665161133
2205,39.10869216918945
2206,43.07121276855469
2207,40.79957580566406
2208,39.87932586669922
2209,40.713905334472656
2210,41.360130310058594
2211,43.455963134765625
2212,42.07441329956055
2213,42.481353759765625
2214,43.73130798339844
2215,41.21904754638672
2216,42.52592849731445
2217,38.05573272705078
2218,38.940921783447266
2219,41.30850601196289
2220,43.794246673583984
2221,45.86415100097656
2222,40.96395492553711
2223,40.313873291015625
2224,40.44231414794922
2225,39.68471145629883
2226,39.874664306640625
2227,39.36146545410156
2228,42.504310607910156
2229,39.51371765136719
2230,43.3579216003418
2231,38.55934143066406
2232,41.200862884521484
2233,44.561737060546875
2234,38.24340057373047
2235,40.853904724121094
2236,41.60520553588867
2237,42.864105224609375
2238,42.962581634521484
2239,39.90658187866211
2240,41.96356201171875
2241,40.995121002197266
2242,41.090614318847656
2243,42.0836067199707
2244,42.45896530151367
2245,41.06966018676758
2246,43.79774475097656
2247,44.86423873901367
2248,43.741390228271484
2249,39.88371276855469
2250,45.1446533203125
2251,41.68421936035156
2252,41.137474060058594
2253,41.66001510620117
2254,39.688926696777344
2255,40.667022705078125
2256,41.891944885253906
2257,40.83468246459961
2258,44.954673767089844
2259,38.692195892333984
2260,43.603790283203125
2261,40.21790313720703
2262,39.81282043457031
2263,41.271183013916016
2264,44.02739715576172
2265,41.300758361816406
2266,40.45993423461914
2267,41.049747467041016
2268,36.388431549072266
2269,41.056217193603516
2270,42.60747528076172
2271,39.659324645996094
2272,40.486637115478516
2273,38.49161148071289
2274,40.46198654174805
2275,41.14268112182617
2276,39.24470138549805
2277,40.18490982055664
2278,39.066776275634766
2279,39.77412796020508
2280,37.79288864135742
2281,40.87504577636719
2282,39.13713073730469
2283,41.23408889770508
2284,40.32994079589844
2285,43.44947814941406
2286,41.560707092285156
2287,46.11067199707031
2288,41.83997344970703
2289,43.86477279663086
2290,46.57833480834961
2291,40.394317626953125
2292,41.606483459472656
2293,39.7107048034668
2294,43.25580596923828
2295,39.587406158447266
2296,45.210044860839844
2297,39.448368072509766
2298,41.09124755859375
2299,38.6060791015625
2300,41.07115936279297
2301,41.61053466796875
2302,42.623077392578125
2303,42.14698791503906
2304,42.7165641784668
2305,44.191749572753906
2306,40.179039001464844
2307,41.54738235473633
2308,40.89421844482422
2309,36.92751693725586
2310,40.15773010253906
2311,40.983158111572266
2312,41.61247253417969
2313,40.79486083984375
2314,41.42491912841797
2315,40.00356674194336
2316,45.47886657714844
2317,41.362098693847656
2318,38.36680221557617
2319,40.43573760986328
2320,41.18780517578125
2321,42.705039978027344
2322,42.34374237060547
2323,43.35375213623047
2324,41.66993713378906
2325,40.01369857788086
2326,43.15252685546875
2327,39.0313720703125
2328,39.68046951293945
2329,38.50806427001953
2330,41.69174575805664
2331,41.74367904663086
2332,40.85024642944336
2333,41.88816833496094
2334,39.20411682128906
2335,42.164215087890625
2336,41.4932746887207
2337,39.481319427490234
2338,42.09024429321289
2339,40.94047546386719
2340,40.03136444091797
2341,42.38888168334961
2342,44.813175201416016
2343,44.49370193481445
2344,46.54656219482422
2345,45.47553253173828
2346,41.92144775390625
2347,39.14537811279297
2348,38.957374572753906
2349,45.92643356323242
2350,38.89838409423828
2351,39.04946517944336
2352,41.063507080078125
2353,41.902652740478516
2354,43.667049407958984
2355,39.69026184082031
2356,43.14551544189453
2357,43.11540603637695
2358,44.319881439208984
2359,39.1893424987793
2360,43.37839889526367
2361,41.64768600463867
2362,40.84332275390625
2363,38.15040588378906
2364,43.53276062011719
2365,41.77168273925781
2366,41.66230392456055
2367,43.26519775390625
2368,40.339054107666016
2369,39.91629409790039
2370,38.91985321044922
2371,42.92074966430664
2372,39.22422790527344
2373,39.754608154296875
2374,40.97090148925781
2375,42.885032653808594
2376,42.714786529541016
2377,41.16145706176758
2378,42.374237060546875
2379,43.4610595703125
2380,43.10107421875
2381,42.764976501464844
2382,39.71202850341797
2383,38.14691162109375
2384,44.92139434814453
2385,42.19672393798828
2386,39.502593994140625
2387,41.59832000732422
2388,41.314239501953125
2389,42.00934982299805
2390,43.1124267578125
2391,43.01156234741211
2392,42.33926773071289
2393,42.06149673461914
2394,41.055973052978516
2395,41.274940490722656
2396,42.91233825683594
2397,38.5555419921875
2398,41.121578216552734
2399,40.37351608276367
2400,38.37290573120117
2401,45.071861267089844
2402,39.027584075927734
2403,43.17633056640625
2404,41.62315368652344
2405,36.47792053222656
2406,40.105712890625
2407,41.017181396484375
2408,45.12306594848633
2409,40.6402587890625
2410,43.56829833984375
2411,39.87761688232422
2412,41.080162048339844
2413,38.779502868652344
2414,41.06509017944336
2415,42.12443161010742
2416,41.0285758972168
2417,39.9527473449707
2418,39.276554107666016
2419,42.966697692871094
2420,44.18644714355469
2421,45.140689849853516
2422,42.633243560791016
2423,40.858123779296875
2424,43.144954681396484
2425,41.089176177978516
2426,39.69123840332031
2427,41.038700103759766
2428,37.84028244018555
2429,41.77232360839844
2430,41.175193786621094
2431,39.91392517089844
2432,42.326683044433594
2433,43.5453987121582
2434,42.021568298339844
2435,45.10150909423828
2436,43.039894104003906
2437,40.53684997558594
2438,42.7171630859375
2439,42.458152770996094
2440,37.966800689697266
2441,40.515052795410156
2442,41.314090728759766
2443,43.836883544921875
2444,40.50047302246094
2445,39.56869888305664
2446,42.96134567260742
2447,44.04417037963867
2448,43.22402572631836
2449,42.55504608154297
2450,41.61160659790039
2451,39.800628662109375
2452,42.280487060546875
2453,41.96182632446289
2454,44.58366394042969
2455,41.46043014526367
2456,42.635128021240234
2457,40.9667854309082
2458,43.3043327331543
2459,43.53474426269531
2460,43.185848236083984
2461,42.1328239440918
2462,41.1533203125
2463,42.68754577636719
2464,44.21218490600586
2465,40.9688606262207
2466,42.14087677001953
2467,41.16464614868164
2468,44.43430709838867
2469,36.254878997802734
2470,44.52286148071289
2471,41.677364349365234
2472,40.604461669921875
2473,44.65702819824219
2474,42.70669174194336
2475,41.94704055786133
2476,43.06668472290039
2477,40.86396026611328
2478,45.638580322265625
2479,42.74704360961914
2480,45.764564514160156
2481,40.43706130981445
2482,41.704612731933594
2483,40.142677307128906
2484,42.583587646484375
2485,40.32639694213867
2486,43.71693801879883
2487,39.68840408325195
2488,41.4753532409668
2489,42.60958480834961
2490,40.776206970214844
2491,41.38612747192383
2492,41.16408920288086
2493,41.05503463745117
2494,39.88370132446289
2495,39.6865119934082
2496,42.78375244140625
2497,42.1568603515625
2498,41.29562759399414
2499,38.69554901123047
2500,42.624027252197266
2501,44.902687072753906
2502,44.15727996826172
2503,46.55208206176758
2504,38.740997314453125
2505,46.696258544921875
2506,43.65883255004883
2507,49.53563690185547
2508,42.83969497680664
2509,45.33973693847656
2510,46.69105911254883
2511,44.52486038208008
2512,42.99514389038086
2513,41.47624969482422
2514,43.83644485473633
2515,42.77012634277344
2516,38.998207092285156
2517,40.55081558227539
2518,40.7884521484375
2519,38.1285285949707
2520,45.53223419189453
2521,42.26857376098633
2522,41.76437759399414
2523,41.7880744934082
2524,42.77178955078125
2525,42.70564651489258
2526,40.94803237915039
2527,40.58046340942383
2528,41.6905517578125
2529,39.126075744628906
2530,42.27094268798828
2531,39.76235580444336
2532,39.29340744018555
2533,44.68141174316406
2534,45.20454025268555
2535,40.92428207397461
2536,38.70956802368164
2537,41.326908111572266
2538,41.13145446777344
2539,41.35414123535156
2540,39.427879333496094
2541,39.20829772949219
2542,38.74825668334961
2543,43.7238883972168
2544,44.69084548950195
2545,39.548736572265625
2546,36.64582443237305
2547,42.62207794189453
2548,38.57549285888672
2549,40.91566848754883
2550,38.58580780029297
2551,47.494415283203125
2552,39.64912796020508
2553,37.8719367980957
2554,41.61227798461914
2555,38.66276168823242
2556,43.58686447143555
2557,43.18738555908203
2558,43.82954406738281
2559,41.0557746887207
2560,37.704097747802734
2561,42.73347091674805
2562,41.458003997802734
2563,40.34100341796875
2564,42.02434539794922
2565,43.859500885009766
2566,38.489105224609375
2567,41.396976470947266
2568,43.83074188232422
2569,39.8565788269043
2570,42.15773391723633
2571,39.48584747314453
2572,42.535274505615234
2573,40.709739685058594
2574,40.0951042175293
2575,40.2437629699707
2576,38.374168395996094
2577,40.67809295654297
2578,39.3703498840332
2579,36.80080795288086
2580,38.76834487915039
2581,46.14008331298828
2582,37.28973388671875
2583,38.2091064453125
2584,39.079742431640625
2585,44.852291107177734
2586,37.534385681152344
2587,42.58061218261719
2588,38.04000473022461
2589,40.99324035644531
2590,37.088462829589844
2591,43.54563903808594
2592,40.699241638183594
2593,43.421119689941406
2594,38.25977325439453
2595,37.13827133178711
2596,42.12000274658203
2597,43.41974639892578
2598,39.63948440551758
2599,43.88081741333008
2600,43.56265640258789
2601,40.5447998046875
2602,41.66783142089844
2603,39.45597839355469
2604,39.63142776489258
2605,37.06134033203125
2606,39.804649353027344
2607,37.64177322387695
2608,41.163082122802734
2609,40.031192779541016
2610,42.98672103881836
2611,37.438724517822266
2612,41.0070915222168
2613,37.53001022338867
2614,40.85498809814453
2615,44.15875244140625
2616,39.201419830322266
2617,42.295555114746094
2618,40.57460403442383
2619,38.698097229003906
2620,39.74367141723633
2621,44.63435745239258
2622,40.704952239990234
2623,37.5840950012207
2624,40.38986587524414
2625,37.899696350097656
2626,41.90754318237305
2627,40.81753158569336
2628,41.55268859863281
2629,42.478843688964844
2630,41.93758010864258
2631,37.29291915893555
